date_start,date_stop,campaign_name,adset_name,ad_name,publisher_platform,platform_position,impression_device,impressions,clicks,spend
2024-10-16,2024-10-16,SP_Meta_DPA_Genel,25-34_Kadin_Genel,OkulAcilisi_Cocuk_V1,instagram,feed,mobile_app,72,1,4.15
2024-10-16,2024-10-16,SP_Meta_DPA_Genel,25-34_Kadin_Genel,OkulAcilisi_Cocuk_V1,instagram,story,mobile_app,56,0,3.19
2024-10-16,2024-10-16,SP_Meta_DPA_Genel,25-34_Kadin_Genel,OkulAcilisi_Cocuk_V1,instagram,reels,mobile_web,64,0,3.7
2024-10-16,2024-10-16,SP_Meta_DPA_Genel,25-34_Kadin_Genel,OkulAcilisi_Cocuk_V1,instagram,ig_explore,desktop,50,0,2.89
2024-10-17,2024-10-17,SP_Meta_BrandAwareness_Q4_2024,Lookalike_Alicilar_3pct,OkulAcilisi_Cocuk_V1,facebook,feed,mobile_app,108,1,4.81
2024-10-17,2024-10-17,SP_Meta_BrandAwareness_Q4_2024,Lookalike_Alicilar_3pct,OkulAcilisi_Cocuk_V1,facebook,story,mobile_web,111,1,4.93
2024-10-17,2024-10-17,SP_Meta_BrandAwareness_Q4_2024,Lookalike_Alicilar_3pct,OkulAcilisi_Cocuk_V1,facebook,reels,desktop,83,1,3.7
2024-10-17,2024-10-17,SP_Meta_BrandAwareness_Q4_2024,Lookalike_Alicilar_3pct,OkulAcilisi_Cocuk_V1,facebook,right_hand_column,mobile_web,114,1,5.08
2024-10-17,2024-10-17,SP_Meta_BrandAwareness_Q4_2024,Lookalike_Alicilar_3pct,OkulAcilisi_Cocuk_V1,facebook,marketplace,mobile_web,91,1,4.06
2024-10-17,2024-10-17,SP_Meta_BrandAwareness_Q4_2024,Lookalike_Alicilar_3pct,OkulAcilisi_Cocuk_V1,instagram,feed,desktop,104,1,4.62
2024-10-17,2024-10-17,SP_Meta_BrandAwareness_Q4_2024,Lookalike_Alicilar_3pct,OkulAcilisi_Cocuk_V1,instagram,story,mobile_web,136,1,6.03
2024-10-17,2024-10-17,SP_Meta_BrandAwareness_Q4_2024,Lookalike_Alicilar_3pct,OkulAcilisi_Cocuk_V1,instagram,reels,desktop,104,1,4.62
2024-10-17,2024-10-17,SP_Meta_BrandAwareness_Q4_2024,Lookalike_Alicilar_3pct,OkulAcilisi_Cocuk_V1,instagram,ig_explore,mobile_app,100,1,4.45
2024-10-17,2024-10-17,SP_Meta_BrandAwareness_Q4_2024,Lookalike_Alicilar_3pct,Kosu_Ayakkabi_Video_V1,facebook,feed,mobile_web,114,1,3.6
2024-10-17,2024-10-17,SP_Meta_BrandAwareness_Q4_2024,Lookalike_Alicilar_3pct,Kosu_Ayakkabi_Video_V1,facebook,story,desktop,123,1,3.88
2024-10-17,2024-10-17,SP_Meta_BrandAwareness_Q4_2024,Lookalike_Alicilar_3pct,Kosu_Ayakkabi_Video_V1,facebook,reels,mobile_app,160,1,5.07
2024-10-17,2024-10-17,SP_Meta_BrandAwareness_Q4_2024,Lookalike_Alicilar_3pct,Kosu_Ayakkabi_Video_V1,facebook,right_hand_column,mobile_web,114,1,3.63
2024-10-17,2024-10-17,SP_Meta_BrandAwareness_Q4_2024,Lookalike_Alicilar_3pct,Kosu_Ayakkabi_Video_V1,facebook,marketplace,desktop,133,1,4.23
2024-10-17,2024-10-17,SP_Meta_BrandAwareness_Q4_2024,Lookalike_Alicilar_3pct,Kosu_Ayakkabi_Video_V1,instagram,feed,desktop,124,1,3.92
2024-10-17,2024-10-17,SP_Meta_BrandAwareness_Q4_2024,Lookalike_Alicilar_3pct,Kosu_Ayakkabi_Video_V1,instagram,story,mobile_web,128,1,4.06
2024-10-17,2024-10-17,SP_Meta_BrandAwareness_Q4_2024,Lookalike_Alicilar_3pct,Kosu_Ayakkabi_Video_V1,instagram,reels,mobile_web,160,1,5.07
2024-10-17,2024-10-17,SP_Meta_BrandAwareness_Q4_2024,Lookalike_Alicilar_3pct,Kosu_Ayakkabi_Video_V1,instagram,ig_explore,mobile_web,89,0,2.83
2024-10-17,2024-10-17,SP_Meta_BrandAwareness_Q4_2024,18-24_Erkek_Istanbul,OkulAcilisi_Cocuk_V1,facebook,feed,desktop,104,1,4.11
2024-10-17,2024-10-17,SP_Meta_BrandAwareness_Q4_2024,18-24_Erkek_Istanbul,OkulAcilisi_Cocuk_V1,facebook,story,mobile_web,151,2,5.98
2024-10-17,2024-10-17,SP_Meta_BrandAwareness_Q4_2024,18-24_Erkek_Istanbul,OkulAcilisi_Cocuk_V1,facebook,reels,mobile_web,138,2,5.49
2024-10-17,2024-10-17,SP_Meta_BrandAwareness_Q4_2024,18-24_Erkek_Istanbul,OkulAcilisi_Cocuk_V1,facebook,right_hand_column,mobile_app,110,1,4.37
2024-10-17,2024-10-17,SP_Meta_BrandAwareness_Q4_2024,18-24_Erkek_Istanbul,OkulAcilisi_Cocuk_V1,facebook,marketplace,mobile_app,125,2,4.96
2024-10-17,2024-10-17,SP_Meta_BrandAwareness_Q4_2024,18-24_Erkek_Istanbul,OkulAcilisi_Cocuk_V1,instagram,feed,desktop,76,1,3.01
2024-10-17,2024-10-17,SP_Meta_BrandAwareness_Q4_2024,18-24_Erkek_Istanbul,OkulAcilisi_Cocuk_V1,instagram,story,desktop,78,1,3.09
2024-10-17,2024-10-17,SP_Meta_BrandAwareness_Q4_2024,18-24_Erkek_Istanbul,OkulAcilisi_Cocuk_V1,instagram,reels,desktop,108,1,4.29
2024-10-17,2024-10-17,SP_Meta_BrandAwareness_Q4_2024,18-24_Erkek_Istanbul,OkulAcilisi_Cocuk_V1,instagram,ig_explore,mobile_app,114,2,4.54
2024-10-17,2024-10-17,SP_Meta_BrandAwareness_Q4_2024,18-24_Erkek_Istanbul,Yilbasi_Hediye_Carousel_V1,facebook,feed,desktop,93,1,3.18
2024-10-17,2024-10-17,SP_Meta_BrandAwareness_Q4_2024,18-24_Erkek_Istanbul,Yilbasi_Hediye_Carousel_V1,facebook,story,desktop,116,2,3.95
2024-10-17,2024-10-17,SP_Meta_BrandAwareness_Q4_2024,18-24_Erkek_Istanbul,Yilbasi_Hediye_Carousel_V1,facebook,reels,mobile_app,134,2,4.57
2024-10-17,2024-10-17,SP_Meta_BrandAwareness_Q4_2024,18-24_Erkek_Istanbul,Yilbasi_Hediye_Carousel_V1,facebook,right_hand_column,desktop,64,1,2.18
2024-10-17,2024-10-17,SP_Meta_BrandAwareness_Q4_2024,18-24_Erkek_Istanbul,Yilbasi_Hediye_Carousel_V1,facebook,marketplace,desktop,128,2,4.36
2024-10-17,2024-10-17,SP_Meta_BrandAwareness_Q4_2024,18-24_Erkek_Istanbul,Yilbasi_Hediye_Carousel_V1,instagram,feed,mobile_web,176,3,5.98
2024-10-17,2024-10-17,SP_Meta_BrandAwareness_Q4_2024,18-24_Erkek_Istanbul,Yilbasi_Hediye_Carousel_V1,instagram,story,desktop,164,2,5.58
2024-10-17,2024-10-17,SP_Meta_BrandAwareness_Q4_2024,18-24_Erkek_Istanbul,Yilbasi_Hediye_Carousel_V1,instagram,reels,mobile_app,142,2,4.83
2024-10-17,2024-10-17,SP_Meta_BrandAwareness_Q4_2024,18-24_Erkek_Istanbul,Yilbasi_Hediye_Carousel_V1,instagram,ig_explore,desktop,154,2,5.25
2024-10-17,2024-10-17,SP_Meta_BrandAwareness_Q4_2024,35-44_Erkek_Izmir_Ankara,Esofman_Takimi_Banner_V1,facebook,feed,mobile_web,207,4,4.63
2024-10-17,2024-10-17,SP_Meta_BrandAwareness_Q4_2024,35-44_Erkek_Izmir_Ankara,Esofman_Takimi_Banner_V1,facebook,story,desktop,171,4,3.83
2024-10-17,2024-10-17,SP_Meta_BrandAwareness_Q4_2024,35-44_Erkek_Izmir_Ankara,Esofman_Takimi_Banner_V1,facebook,reels,mobile_web,316,7,7.05
2024-10-17,2024-10-17,SP_Meta_BrandAwareness_Q4_2024,35-44_Erkek_Izmir_Ankara,Esofman_Takimi_Banner_V1,facebook,right_hand_column,mobile_web,311,7,6.94
2024-10-17,2024-10-17,SP_Meta_BrandAwareness_Q4_2024,35-44_Erkek_Izmir_Ankara,Esofman_Takimi_Banner_V1,facebook,marketplace,mobile_app,193,4,4.31
2024-10-17,2024-10-17,SP_Meta_BrandAwareness_Q4_2024,35-44_Erkek_Izmir_Ankara,Esofman_Takimi_Banner_V1,instagram,feed,desktop,202,4,4.51
2024-10-17,2024-10-17,SP_Meta_BrandAwareness_Q4_2024,35-44_Erkek_Izmir_Ankara,Esofman_Takimi_Banner_V1,instagram,story,mobile_web,229,5,5.12
2024-10-17,2024-10-17,SP_Meta_BrandAwareness_Q4_2024,35-44_Erkek_Izmir_Ankara,Esofman_Takimi_Banner_V1,instagram,reels,desktop,141,3,3.15
2024-10-17,2024-10-17,SP_Meta_BrandAwareness_Q4_2024,35-44_Erkek_Izmir_Ankara,Esofman_Takimi_Banner_V1,instagram,ig_explore,mobile_app,248,5,5.54
2024-10-17,2024-10-17,SP_Meta_BrandAwareness_Q4_2024,35-44_Erkek_Izmir_Ankara,Sneaker_Carousel_V1,facebook,feed,desktop,155,2,4.49
2024-10-17,2024-10-17,SP_Meta_BrandAwareness_Q4_2024,35-44_Erkek_Izmir_Ankara,Sneaker_Carousel_V1,facebook,story,mobile_app,124,2,3.61
2024-10-17,2024-10-17,SP_Meta_BrandAwareness_Q4_2024,35-44_Erkek_Izmir_Ankara,Sneaker_Carousel_V1,facebook,reels,desktop,216,3,6.26
2024-10-17,2024-10-17,SP_Meta_BrandAwareness_Q4_2024,35-44_Erkek_Izmir_Ankara,Sneaker_Carousel_V1,facebook,right_hand_column,mobile_web,149,2,4.32
2024-10-17,2024-10-17,SP_Meta_BrandAwareness_Q4_2024,35-44_Erkek_Izmir_Ankara,Sneaker_Carousel_V1,facebook,marketplace,mobile_web,203,3,5.9
2024-10-17,2024-10-17,SP_Meta_BrandAwareness_Q4_2024,35-44_Erkek_Izmir_Ankara,Sneaker_Carousel_V1,instagram,feed,mobile_web,130,2,3.76
2024-10-17,2024-10-17,SP_Meta_BrandAwareness_Q4_2024,35-44_Erkek_Izmir_Ankara,Sneaker_Carousel_V1,instagram,story,mobile_app,280,4,8.11
2024-10-17,2024-10-17,SP_Meta_BrandAwareness_Q4_2024,35-44_Erkek_Izmir_Ankara,Sneaker_Carousel_V1,instagram,reels,mobile_app,139,2,4.03
2024-10-17,2024-10-17,SP_Meta_BrandAwareness_Q4_2024,35-44_Erkek_Izmir_Ankara,Sneaker_Carousel_V1,instagram,ig_explore,mobile_web,289,4,8.38
2024-10-17,2024-10-17,SP_Meta_DPA_Genel,Lookalike_Alicilar_3pct,Kis_Mont_Carousel_V1,facebook,feed,mobile_app,84,0,5.61
2024-10-17,2024-10-17,SP_Meta_DPA_Genel,Lookalike_Alicilar_3pct,Kis_Mont_Carousel_V1,facebook,story,mobile_app,124,1,8.28
2024-10-17,2024-10-17,SP_Meta_DPA_Genel,Lookalike_Alicilar_3pct,Kis_Mont_Carousel_V1,facebook,reels,desktop,119,1,7.95
2024-10-17,2024-10-17,SP_Meta_DPA_Genel,Lookalike_Alicilar_3pct,Kis_Mont_Carousel_V1,facebook,right_hand_column,mobile_web,153,1,10.21
2024-10-17,2024-10-17,SP_Meta_DPA_Genel,Lookalike_Alicilar_3pct,Kis_Mont_Carousel_V1,facebook,marketplace,desktop,98,1,6.54
2024-10-17,2024-10-17,SP_Meta_DPA_Genel,Lookalike_Alicilar_3pct,Kis_Mont_Carousel_V1,instagram,feed,desktop,132,1,8.81
2024-10-17,2024-10-17,SP_Meta_DPA_Genel,Lookalike_Alicilar_3pct,Kis_Mont_Carousel_V1,instagram,story,mobile_app,70,0,4.66
2024-10-17,2024-10-17,SP_Meta_DPA_Genel,Lookalike_Alicilar_3pct,Kis_Mont_Carousel_V1,instagram,reels,mobile_app,114,1,7.61
2024-10-17,2024-10-17,SP_Meta_DPA_Genel,Lookalike_Alicilar_3pct,Kis_Mont_Carousel_V1,instagram,ig_explore,mobile_web,88,1,5.91
2024-10-17,2024-10-17,SP_Meta_DPA_Genel,Lookalike_Alicilar_3pct,AdidasUltraboost_Video_V1,facebook,feed,desktop,115,2,7.03
2024-10-17,2024-10-17,SP_Meta_DPA_Genel,Lookalike_Alicilar_3pct,AdidasUltraboost_Video_V1,facebook,story,mobile_app,159,2,9.66
2024-10-17,2024-10-17,SP_Meta_DPA_Genel,Lookalike_Alicilar_3pct,AdidasUltraboost_Video_V1,facebook,reels,mobile_web,60,1,3.66
2024-10-17,2024-10-17,SP_Meta_DPA_Genel,Lookalike_Alicilar_3pct,AdidasUltraboost_Video_V1,facebook,right_hand_column,mobile_web,120,2,7.3
2024-10-17,2024-10-17,SP_Meta_DPA_Genel,Lookalike_Alicilar_3pct,AdidasUltraboost_Video_V1,facebook,marketplace,mobile_app,155,2,9.46
2024-10-17,2024-10-17,SP_Meta_DPA_Genel,Lookalike_Alicilar_3pct,AdidasUltraboost_Video_V1,instagram,feed,desktop,155,2,9.41
2024-10-17,2024-10-17,SP_Meta_DPA_Genel,Lookalike_Alicilar_3pct,AdidasUltraboost_Video_V1,instagram,story,mobile_web,62,1,3.82
2024-10-17,2024-10-17,SP_Meta_DPA_Genel,Lookalike_Alicilar_3pct,AdidasUltraboost_Video_V1,instagram,reels,mobile_app,81,1,4.94
2024-10-17,2024-10-17,SP_Meta_DPA_Genel,Lookalike_Alicilar_3pct,AdidasUltraboost_Video_V1,instagram,ig_explore,mobile_app,133,2,8.11
2024-10-17,2024-10-17,SP_Meta_DPA_Genel,35-44_Erkek_Izmir_Ankara,Indirim_Banner_V1,facebook,feed,mobile_app,84,2,5.61
2024-10-17,2024-10-17,SP_Meta_DPA_Genel,35-44_Erkek_Izmir_Ankara,Indirim_Banner_V1,facebook,story,desktop,106,2,7.05
2024-10-17,2024-10-17,SP_Meta_DPA_Genel,35-44_Erkek_Izmir_Ankara,Indirim_Banner_V1,facebook,reels,desktop,90,2,5.99
2024-10-17,2024-10-17,SP_Meta_DPA_Genel,35-44_Erkek_Izmir_Ankara,Indirim_Banner_V1,facebook,right_hand_column,desktop,72,1,4.78
2024-10-17,2024-10-17,SP_Meta_DPA_Genel,35-44_Erkek_Izmir_Ankara,Indirim_Banner_V1,facebook,marketplace,mobile_app,58,1,3.85
2024-10-17,2024-10-17,SP_Meta_DPA_Genel,35-44_Erkek_Izmir_Ankara,Indirim_Banner_V1,instagram,feed,mobile_web,60,1,4.03
2024-10-17,2024-10-17,SP_Meta_DPA_Genel,35-44_Erkek_Izmir_Ankara,Indirim_Banner_V1,instagram,story,mobile_web,104,2,6.9
2024-10-17,2024-10-17,SP_Meta_DPA_Genel,35-44_Erkek_Izmir_Ankara,Indirim_Banner_V1,instagram,reels,desktop,68,1,4.53
2024-10-17,2024-10-17,SP_Meta_DPA_Genel,35-44_Erkek_Izmir_Ankara,Indirim_Banner_V1,instagram,ig_explore,desktop,66,1,4.39
2024-10-17,2024-10-17,SP_Meta_DPA_Genel,35-44_Erkek_Izmir_Ankara,NikeAF1_SingleImage_V1,facebook,feed,mobile_web,154,3,6.94
2024-10-17,2024-10-17,SP_Meta_DPA_Genel,35-44_Erkek_Izmir_Ankara,NikeAF1_SingleImage_V1,facebook,story,mobile_web,88,2,3.94
2024-10-17,2024-10-17,SP_Meta_DPA_Genel,35-44_Erkek_Izmir_Ankara,NikeAF1_SingleImage_V1,facebook,reels,mobile_web,142,3,6.38
2024-10-17,2024-10-17,SP_Meta_DPA_Genel,35-44_Erkek_Izmir_Ankara,NikeAF1_SingleImage_V1,facebook,right_hand_column,desktop,84,2,3.79
2024-10-17,2024-10-17,SP_Meta_DPA_Genel,35-44_Erkek_Izmir_Ankara,NikeAF1_SingleImage_V1,facebook,marketplace,mobile_web,80,2,3.62
2024-10-17,2024-10-17,SP_Meta_DPA_Genel,35-44_Erkek_Izmir_Ankara,NikeAF1_SingleImage_V1,instagram,feed,desktop,205,5,9.21
2024-10-17,2024-10-17,SP_Meta_DPA_Genel,35-44_Erkek_Izmir_Ankara,NikeAF1_SingleImage_V1,instagram,story,mobile_web,121,3,5.42
2024-10-17,2024-10-17,SP_Meta_DPA_Genel,35-44_Erkek_Izmir_Ankara,NikeAF1_SingleImage_V1,instagram,reels,mobile_app,93,2,4.18
2024-10-17,2024-10-17,SP_Meta_DPA_Genel,35-44_Erkek_Izmir_Ankara,NikeAF1_SingleImage_V1,instagram,ig_explore,desktop,218,5,9.78
2024-10-17,2024-10-17,SP_Meta_DPA_Genel,35-44_Erkek_Izmir_Ankara,BlackFriday_Urgency_V1,facebook,feed,mobile_app,69,1,3.0
2024-10-17,2024-10-17,SP_Meta_DPA_Genel,35-44_Erkek_Izmir_Ankara,BlackFriday_Urgency_V1,facebook,story,mobile_app,84,2,3.62
2024-10-17,2024-10-17,SP_Meta_DPA_Genel,35-44_Erkek_Izmir_Ankara,BlackFriday_Urgency_V1,facebook,reels,desktop,66,1,2.87
2024-10-17,2024-10-17,SP_Meta_DPA_Genel,35-44_Erkek_Izmir_Ankara,BlackFriday_Urgency_V1,facebook,right_hand_column,mobile_web,75,1,3.24
2024-10-17,2024-10-17,SP_Meta_DPA_Genel,35-44_Erkek_Izmir_Ankara,BlackFriday_Urgency_V1,facebook,marketplace,mobile_app,52,1,2.24
2024-10-17,2024-10-17,SP_Meta_DPA_Genel,35-44_Erkek_Izmir_Ankara,BlackFriday_Urgency_V1,instagram,feed,mobile_web,71,1,3.08
2024-10-17,2024-10-17,SP_Meta_DPA_Genel,35-44_Erkek_Izmir_Ankara,BlackFriday_Urgency_V1,instagram,story,mobile_app,86,2,3.71
2024-10-17,2024-10-17,SP_Meta_DPA_Genel,35-44_Erkek_Izmir_Ankara,BlackFriday_Urgency_V1,instagram,reels,desktop,83,2,3.61
2024-10-17,2024-10-17,SP_Meta_DPA_Genel,35-44_Erkek_Izmir_Ankara,BlackFriday_Urgency_V1,instagram,ig_explore,desktop,92,2,3.97
2024-10-18,2024-10-18,SP_Meta_BrandAwareness_Q4_2024,Lookalike_Alicilar_1pct,Kosu_Ayakkabi_Video_V1,facebook,feed,mobile_web,250,2,11.12
2024-10-18,2024-10-18,SP_Meta_BrandAwareness_Q4_2024,Lookalike_Alicilar_1pct,Kosu_Ayakkabi_Video_V1,facebook,story,mobile_web,249,2,11.08
2024-10-18,2024-10-18,SP_Meta_BrandAwareness_Q4_2024,Lookalike_Alicilar_1pct,Kosu_Ayakkabi_Video_V1,facebook,reels,desktop,259,2,11.52
2024-10-18,2024-10-18,SP_Meta_BrandAwareness_Q4_2024,Lookalike_Alicilar_1pct,Kosu_Ayakkabi_Video_V1,facebook,right_hand_column,mobile_web,233,2,10.37
2024-10-18,2024-10-18,SP_Meta_BrandAwareness_Q4_2024,Lookalike_Alicilar_1pct,Kosu_Ayakkabi_Video_V1,facebook,marketplace,mobile_app,245,2,10.9
2024-10-18,2024-10-18,SP_Meta_BrandAwareness_Q4_2024,Lookalike_Alicilar_1pct,Kosu_Ayakkabi_Video_V1,instagram,feed,desktop,265,2,11.79
2024-10-18,2024-10-18,SP_Meta_BrandAwareness_Q4_2024,Lookalike_Alicilar_1pct,Kosu_Ayakkabi_Video_V1,instagram,story,mobile_web,243,2,10.81
2024-10-18,2024-10-18,SP_Meta_BrandAwareness_Q4_2024,Lookalike_Alicilar_1pct,Kosu_Ayakkabi_Video_V1,instagram,reels,desktop,271,2,12.05
2024-10-18,2024-10-18,SP_Meta_BrandAwareness_Q4_2024,Lookalike_Alicilar_1pct,Kosu_Ayakkabi_Video_V1,instagram,ig_explore,desktop,326,3,14.5
2024-10-18,2024-10-18,SP_Meta_BrandAwareness_Q4_2024,Retargeting_SepetTerk,OkulAcilisi_Cocuk_V1,facebook,feed,mobile_app,107,0,4.75
2024-10-18,2024-10-18,SP_Meta_BrandAwareness_Q4_2024,Retargeting_SepetTerk,OkulAcilisi_Cocuk_V1,facebook,story,desktop,53,0,2.38
2024-10-18,2024-10-18,SP_Meta_BrandAwareness_Q4_2024,Retargeting_SepetTerk,OkulAcilisi_Cocuk_V1,facebook,reels,mobile_app,59,0,2.62
2024-10-18,2024-10-18,SP_Meta_BrandAwareness_Q4_2024,Retargeting_SepetTerk,OkulAcilisi_Cocuk_V1,facebook,right_hand_column,mobile_app,104,0,4.62
2024-10-18,2024-10-18,SP_Meta_BrandAwareness_Q4_2024,Retargeting_SepetTerk,OkulAcilisi_Cocuk_V1,facebook,marketplace,desktop,145,1,6.41
2024-10-18,2024-10-18,SP_Meta_BrandAwareness_Q4_2024,Retargeting_SepetTerk,OkulAcilisi_Cocuk_V1,instagram,feed,desktop,127,1,5.64
2024-10-18,2024-10-18,SP_Meta_BrandAwareness_Q4_2024,Retargeting_SepetTerk,OkulAcilisi_Cocuk_V1,instagram,story,mobile_web,83,0,3.68
2024-10-18,2024-10-18,SP_Meta_BrandAwareness_Q4_2024,Retargeting_SepetTerk,OkulAcilisi_Cocuk_V1,instagram,reels,mobile_web,150,1,6.65
2024-10-18,2024-10-18,SP_Meta_BrandAwareness_Q4_2024,Retargeting_SepetTerk,OkulAcilisi_Cocuk_V1,instagram,ig_explore,desktop,122,1,5.38
2024-10-18,2024-10-18,SP_Meta_BrandAwareness_Q4_2024,Retargeting_SepetTerk,Esofman_Takimi_Banner_V1,facebook,feed,mobile_web,105,1,4.57
2024-10-18,2024-10-18,SP_Meta_BrandAwareness_Q4_2024,Retargeting_SepetTerk,Esofman_Takimi_Banner_V1,facebook,story,desktop,129,1,5.57
2024-10-18,2024-10-18,SP_Meta_BrandAwareness_Q4_2024,Retargeting_SepetTerk,Esofman_Takimi_Banner_V1,facebook,reels,mobile_web,110,1,4.76
2024-10-18,2024-10-18,SP_Meta_BrandAwareness_Q4_2024,Retargeting_SepetTerk,Esofman_Takimi_Banner_V1,facebook,right_hand_column,desktop,64,0,2.79
2024-10-18,2024-10-18,SP_Meta_BrandAwareness_Q4_2024,Retargeting_SepetTerk,Esofman_Takimi_Banner_V1,facebook,marketplace,mobile_web,60,0,2.6
2024-10-18,2024-10-18,SP_Meta_BrandAwareness_Q4_2024,Retargeting_SepetTerk,Esofman_Takimi_Banner_V1,instagram,feed,mobile_web,67,0,2.93
2024-10-18,2024-10-18,SP_Meta_BrandAwareness_Q4_2024,Retargeting_SepetTerk,Esofman_Takimi_Banner_V1,instagram,story,mobile_app,72,0,3.11
2024-10-18,2024-10-18,SP_Meta_BrandAwareness_Q4_2024,Retargeting_SepetTerk,Esofman_Takimi_Banner_V1,instagram,reels,mobile_web,71,0,3.09
2024-10-18,2024-10-18,SP_Meta_BrandAwareness_Q4_2024,Retargeting_SepetTerk,Esofman_Takimi_Banner_V1,instagram,ig_explore,desktop,136,1,5.88
2024-10-18,2024-10-18,SP_Meta_BrandAwareness_Q4_2024,25-34_Erkek_Genel,YeniBahar_Video_V1,facebook,feed,mobile_web,139,3,5.34
2024-10-18,2024-10-18,SP_Meta_BrandAwareness_Q4_2024,25-34_Erkek_Genel,YeniBahar_Video_V1,facebook,story,mobile_app,175,4,6.73
2024-10-18,2024-10-18,SP_Meta_BrandAwareness_Q4_2024,25-34_Erkek_Genel,YeniBahar_Video_V1,facebook,reels,mobile_web,284,7,10.89
2024-10-18,2024-10-18,SP_Meta_BrandAwareness_Q4_2024,25-34_Erkek_Genel,YeniBahar_Video_V1,facebook,right_hand_column,desktop,215,5,8.25
2024-10-18,2024-10-18,SP_Meta_BrandAwareness_Q4_2024,25-34_Erkek_Genel,YeniBahar_Video_V1,facebook,marketplace,mobile_web,182,4,6.98
2024-10-18,2024-10-18,SP_Meta_BrandAwareness_Q4_2024,25-34_Erkek_Genel,YeniBahar_Video_V1,instagram,feed,mobile_web,175,4,6.72
2024-10-18,2024-10-18,SP_Meta_BrandAwareness_Q4_2024,25-34_Erkek_Genel,YeniBahar_Video_V1,instagram,story,mobile_app,158,3,6.06
2024-10-18,2024-10-18,SP_Meta_BrandAwareness_Q4_2024,25-34_Erkek_Genel,YeniBahar_Video_V1,instagram,reels,mobile_web,170,4,6.54
2024-10-18,2024-10-18,SP_Meta_BrandAwareness_Q4_2024,25-34_Erkek_Genel,YeniBahar_Video_V1,instagram,ig_explore,mobile_web,302,7,11.56
2024-10-18,2024-10-18,SP_Meta_DPA_Genel,35-55_Outdoor_Ilgilenen,Krampon_Video_V2,facebook,feed,mobile_app,153,3,12.14
2024-10-18,2024-10-18,SP_Meta_DPA_Genel,35-55_Outdoor_Ilgilenen,Krampon_Video_V2,facebook,story,mobile_web,173,4,13.7
2024-10-18,2024-10-18,SP_Meta_DPA_Genel,35-55_Outdoor_Ilgilenen,Krampon_Video_V2,facebook,reels,mobile_app,244,6,19.32
2024-10-18,2024-10-18,SP_Meta_DPA_Genel,35-55_Outdoor_Ilgilenen,Krampon_Video_V2,facebook,right_hand_column,mobile_app,97,2,7.68
2024-10-18,2024-10-18,SP_Meta_DPA_Genel,35-55_Outdoor_Ilgilenen,Krampon_Video_V2,facebook,marketplace,mobile_web,97,2,7.67
2024-10-18,2024-10-18,SP_Meta_DPA_Genel,35-55_Outdoor_Ilgilenen,Krampon_Video_V2,instagram,feed,desktop,199,4,15.75
2024-10-18,2024-10-18,SP_Meta_DPA_Genel,35-55_Outdoor_Ilgilenen,Krampon_Video_V2,instagram,story,mobile_web,203,5,16.13
2024-10-18,2024-10-18,SP_Meta_DPA_Genel,35-55_Outdoor_Ilgilenen,Krampon_Video_V2,instagram,reels,desktop,174,4,13.83
2024-10-18,2024-10-18,SP_Meta_DPA_Genel,35-55_Outdoor_Ilgilenen,Krampon_Video_V2,instagram,ig_explore,mobile_app,124,3,9.85
2024-10-18,2024-10-18,SP_Meta_DPA_Genel,18-30_Sneaker_Ilgilenen,Yilbasi_Hediye_Carousel_V1,facebook,feed,mobile_web,82,1,3.87
2024-10-18,2024-10-18,SP_Meta_DPA_Genel,18-30_Sneaker_Ilgilenen,Yilbasi_Hediye_Carousel_V1,facebook,story,desktop,78,1,3.7
2024-10-18,2024-10-18,SP_Meta_DPA_Genel,18-30_Sneaker_Ilgilenen,Yilbasi_Hediye_Carousel_V1,facebook,reels,mobile_app,68,1,3.21
2024-10-18,2024-10-18,SP_Meta_DPA_Genel,18-30_Sneaker_Ilgilenen,Yilbasi_Hediye_Carousel_V1,facebook,right_hand_column,mobile_web,105,2,4.95
2024-10-18,2024-10-18,SP_Meta_DPA_Genel,18-30_Sneaker_Ilgilenen,Yilbasi_Hediye_Carousel_V1,facebook,marketplace,desktop,142,3,6.7
2024-10-18,2024-10-18,SP_Meta_DPA_Genel,18-30_Sneaker_Ilgilenen,Yilbasi_Hediye_Carousel_V1,instagram,feed,desktop,78,1,3.67
2024-10-18,2024-10-18,SP_Meta_DPA_Genel,18-30_Sneaker_Ilgilenen,Yilbasi_Hediye_Carousel_V1,instagram,story,desktop,126,3,5.93
2024-10-18,2024-10-18,SP_Meta_DPA_Genel,18-30_Sneaker_Ilgilenen,Yilbasi_Hediye_Carousel_V1,instagram,reels,mobile_app,97,2,4.57
2024-10-18,2024-10-18,SP_Meta_DPA_Genel,18-30_Sneaker_Ilgilenen,Yilbasi_Hediye_Carousel_V1,instagram,ig_explore,mobile_web,62,1,2.94
2024-10-18,2024-10-18,SP_Meta_DPA_Genel,18-30_Sneaker_Ilgilenen,NikeAF1_SingleImage_V1,facebook,feed,desktop,135,2,5.8
2024-10-18,2024-10-18,SP_Meta_DPA_Genel,18-30_Sneaker_Ilgilenen,NikeAF1_SingleImage_V1,facebook,story,mobile_web,152,3,6.53
2024-10-18,2024-10-18,SP_Meta_DPA_Genel,18-30_Sneaker_Ilgilenen,NikeAF1_SingleImage_V1,facebook,reels,desktop,129,2,5.52
