date_start,date_stop,account_id,account_name,campaign_id,campaign_name,adset_id,adset_name,ad_id,ad_name,objective,buying_type,impressions,reach,frequency,clicks,inline_link_clicks,spend,cpc,cpm,cpp,ctr,inline_link_click_ctr,actions:link_click,actions:landing_page_view,actions:offsite_conversion.fb_pixel_view_content,actions:offsite_conversion.fb_pixel_add_to_cart,actions:offsite_conversion.fb_pixel_initiate_checkout,actions:offsite_conversion.fb_pixel_purchase,action_values:offsite_conversion.fb_pixel_purchase,actions:page_engagement,actions:post_engagement,actions:video_view
2024-10-24,2024-10-24,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,8972315513725439,35-55_Outdoor_Ilgilenen,7774047191327791,Indirim_Banner_V1,OUTCOME_AWARENESS,AUCTION,386,161,2.4,4,3,16.67,4.17,43.19,103.54,1.27,0.78,3,2,1,0,0,0,0.0,1,2,0
2024-10-24,2024-10-24,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,8972315513725439,35-55_Outdoor_Ilgilenen,7420962899535720,Sneaker_Carousel_V1,OUTCOME_AWARENESS,AUCTION,890,493,1.81,13,11,26.19,2.01,29.43,53.12,1.56,1.24,11,8,4,0,0,0,0.0,9,20,0
2024-10-24,2024-10-24,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,7841440513265621,Ebeveynler_CocukUrunleri,8075937310367995,Kosu_Ayakkabi_Video_V1,OUTCOME_AWARENESS,AUCTION,961,612,1.57,20,17,18.13,0.91,18.87,29.62,2.15,1.77,17,12,9,1,0,0,0.0,11,8,184
2024-10-24,2024-10-24,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,7841440513265621,Ebeveynler_CocukUrunleri,3807423957332495,Esofman_Takimi_Banner_V1,OUTCOME_AWARENESS,AUCTION,510,217,2.35,12,9,18.14,1.51,35.57,83.59,2.44,1.76,9,6,4,0,0,0,0.0,7,8,0
2024-10-24,2024-10-24,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,7841440513265621,Ebeveynler_CocukUrunleri,8469946491355886,Krampon_Video_V2,OUTCOME_AWARENESS,AUCTION,540,416,1.3,12,8,21.02,1.75,38.93,50.53,2.3,1.48,8,6,3,0,0,0,0.0,5,10,59
2024-10-24,2024-10-24,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,1902337835291538,18-24_Erkek_Istanbul,167800469304315,Kis_Mont_Carousel_V1,OUTCOME_AWARENESS,AUCTION,1620,705,2.3,17,13,60.47,3.56,37.33,85.77,1.1,0.8,13,11,8,1,0,0,0.0,6,21,0
2024-10-24,2024-10-24,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,6167666389913162,25-34_Kadin_Genel,3132490331636678,Sneaker_Carousel_V1,OUTCOME_AWARENESS,AUCTION,720,307,2.35,16,13,26.87,1.68,37.32,87.52,2.29,1.81,13,11,7,1,0,0,0.0,6,9,0
2024-10-24,2024-10-24,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,6167666389913162,25-34_Kadin_Genel,8329532897915081,AdidasUltraboost_Video_V1,OUTCOME_AWARENESS,AUCTION,1930,1158,1.67,16,12,44.35,2.77,22.98,38.3,0.87,0.62,12,9,6,1,0,0,0.0,6,9,380
2024-10-24,2024-10-24,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,6167666389913162,25-34_Kadin_Genel,8900604019447434,Kis_Mont_Carousel_V1,OUTCOME_SALES,AUCTION,633,549,1.15,20,15,37.38,1.87,59.05,68.09,3.24,2.37,15,12,8,1,0,0,0.0,13,11,0
2024-10-24,2024-10-24,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,6167666389913162,25-34_Kadin_Genel,8329532897915081,AdidasUltraboost_Video_V1,OUTCOME_SALES,AUCTION,528,272,1.94,18,15,40.9,2.27,77.46,150.37,3.41,2.84,15,11,7,0,0,0,0.0,7,13,64
2024-10-24,2024-10-24,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,7841440513265621,Ebeveynler_CocukUrunleri,7162763537002016,NikeAF1_SingleImage_V1,OUTCOME_SALES,AUCTION,456,369,1.24,7,5,26.11,3.73,57.26,70.76,1.56,1.1,5,3,1,0,0,0,0.0,2,4,0
2024-10-24,2024-10-24,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,7841440513265621,Ebeveynler_CocukUrunleri,8469946491355886,Krampon_Video_V2,OUTCOME_SALES,AUCTION,432,175,2.47,10,7,33.45,3.35,77.43,191.14,2.51,1.62,7,5,2,0,0,0,0.0,4,11,76
2024-10-24,2024-10-24,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,7841440513265621,Ebeveynler_CocukUrunleri,3807423957332495,Esofman_Takimi_Banner_V1,OUTCOME_SALES,AUCTION,336,158,2.13,6,4,23.68,3.95,70.48,149.87,1.86,1.19,4,3,2,0,0,0,0.0,2,8,0
2024-10-24,2024-10-24,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,2976449384485004,18-30_Sneaker_Ilgilenen,751166609841075,Esofman_Takimi_Banner_V1,OUTCOME_SALES,AUCTION,1248,560,2.23,24,18,39.43,1.64,31.59,70.41,1.94,1.44,18,15,8,1,0,0,0.0,12,25,0
2024-10-24,2024-10-24,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,2976449384485004,18-30_Sneaker_Ilgilenen,6604748241191259,Indirim_Banner_V1,OUTCOME_SALES,AUCTION,372,152,2.45,11,9,32.16,2.92,86.45,211.58,3.12,2.42,9,6,4,0,0,0,0.0,4,1,0
2024-10-24,2024-10-24,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,1902337835291538,18-24_Erkek_Istanbul,9158310105174233,Yilbasi_Hediye_Carousel_V1,OUTCOME_SALES,AUCTION,478,233,2.05,13,11,42.96,3.3,89.87,184.38,2.8,2.3,11,7,4,0,0,0,0.0,10,8,0
2024-10-24,2024-10-24,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,1902337835291538,18-24_Erkek_Istanbul,167800469304315,Kis_Mont_Carousel_V1,OUTCOME_SALES,AUCTION,379,249,1.52,5,4,32.01,6.4,84.46,128.55,1.41,1.06,4,3,2,0,0,0,0.0,3,4,0
2024-10-25,2024-10-25,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,9644682928982844,Retargeting_UrunGoruntuleyen,7100657778863228,PumaSuede_Carousel_V1,OUTCOME_AWARENESS,AUCTION,1602,942,1.7,23,17,27.62,1.2,17.24,29.32,1.45,1.06,17,14,7,1,0,0,0.0,17,8,0
2024-10-25,2024-10-25,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,9644682928982844,Retargeting_UrunGoruntuleyen,4176391245476202,AdidasUltraboost_Video_V1,OUTCOME_AWARENESS,AUCTION,1214,746,1.63,14,11,38.7,2.76,31.88,51.88,1.18,0.91,11,9,7,1,0,0,0.0,8,35,63
2024-10-25,2024-10-25,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,9644682928982844,Retargeting_UrunGoruntuleyen,6494037529421040,Indirim_Banner_V1,OUTCOME_AWARENESS,AUCTION,939,385,2.44,8,7,30.15,3.77,32.11,78.31,0.86,0.75,7,5,3,0,0,0,0.0,5,27,0
2024-10-25,2024-10-25,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,8561692978165620,25-34_Erkek_Genel,9440034860221812,YeniBahar_Video_V1,OUTCOME_AWARENESS,AUCTION,1349,541,2.49,12,10,42.26,3.52,31.33,78.11,0.94,0.74,10,8,5,1,0,0,0.0,6,32,127
2024-10-25,2024-10-25,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,8561692978165620,25-34_Erkek_Genel,4752276378873751,BlackFriday_Urgency_V1,OUTCOME_AWARENESS,AUCTION,1464,803,1.82,22,19,58.03,2.64,39.64,72.27,1.51,1.3,19,13,7,1,0,0,0.0,8,15,0
2024-10-25,2024-10-25,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,8972315513725439,35-55_Outdoor_Ilgilenen,7420962899535720,Sneaker_Carousel_V1,OUTCOME_AWARENESS,AUCTION,4191,2454,1.71,81,57,87.72,1.08,20.93,35.75,1.94,1.36,57,46,26,4,1,0,0.0,61,30,0
2024-10-25,2024-10-25,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,2976449384485004,18-30_Sneaker_Ilgilenen,775024304870277,Krampon_Video_V2,OUTCOME_SALES,AUCTION,1094,747,1.46,11,9,39.9,3.63,36.47,53.41,1.06,0.82,9,6,3,0,0,0,0.0,6,12,249
2024-10-25,2024-10-25,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,2976449384485004,18-30_Sneaker_Ilgilenen,5594001802839579,Kosu_Ayakkabi_Video_V1,OUTCOME_SALES,AUCTION,1055,464,2.27,36,29,53.53,1.49,50.74,115.37,3.5,2.75,29,21,13,2,1,0,0.0,19,31,247
2024-10-25,2024-10-25,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,2976449384485004,18-30_Sneaker_Ilgilenen,8091154621237106,AdidasUltraboost_Video_V1,OUTCOME_SALES,AUCTION,919,418,2.2,15,12,57.59,3.84,62.67,137.78,1.68,1.31,12,10,7,1,0,0,0.0,8,14,121
2024-10-25,2024-10-25,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,3604975704973900,Retargeting_SepetTerk,2240832610670554,UrunKolaj_Hikaye_V1,OUTCOME_SALES,AUCTION,921,569,1.62,10,8,73.79,7.38,80.12,129.68,1.1,0.87,8,6,4,0,0,0,0.0,6,22,0
2024-10-25,2024-10-25,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,3604975704973900,Retargeting_SepetTerk,8378232285790721,BlackFriday_Urgency_V1,OUTCOME_SALES,AUCTION,1190,646,1.84,23,17,69.07,3.0,58.04,106.92,1.97,1.43,17,13,7,1,0,0,0.0,14,25,0
2024-10-26,2024-10-26,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,6167666389913162,25-34_Kadin_Genel,8900604019447434,Kis_Mont_Carousel_V1,OUTCOME_AWARENESS,AUCTION,825,656,1.26,9,7,28.97,3.22,35.12,44.16,1.14,0.85,7,5,2,0,0,0,0.0,2,19,0
2024-10-26,2024-10-26,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,6167666389913162,25-34_Kadin_Genel,7977201991514674,OkulAcilisi_Cocuk_V1,OUTCOME_AWARENESS,AUCTION,1718,1295,1.33,27,19,28.25,1.05,16.44,21.81,1.63,1.11,19,16,11,1,0,0,0.0,18,11,0
2024-10-26,2024-10-26,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,3604975704973900,Retargeting_SepetTerk,5279817629255308,Krampon_Video_V2,OUTCOME_AWARENESS,AUCTION,1574,1051,1.5,17,13,40.73,2.4,25.88,38.75,1.11,0.83,13,9,4,0,0,0,0.0,10,12,319
2024-10-26,2024-10-26,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,3604975704973900,Retargeting_SepetTerk,2240832610670554,UrunKolaj_Hikaye_V1,OUTCOME_AWARENESS,AUCTION,578,437,1.32,6,4,21.41,3.57,37.04,48.99,1.21,0.69,4,3,1,0,0,0,0.0,3,5,0
2024-10-26,2024-10-26,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,2976449384485004,18-30_Sneaker_Ilgilenen,598819559118784,BlackFriday_Urgency_V1,OUTCOME_AWARENESS,AUCTION,801,483,1.66,17,12,27.02,1.59,33.73,55.94,2.15,1.5,12,9,4,0,0,0,0.0,12,6,0
2024-10-26,2024-10-26,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,2976449384485004,18-30_Sneaker_Ilgilenen,2630462619751258,Yilbasi_Hediye_Carousel_V1,OUTCOME_AWARENESS,AUCTION,1087,661,1.64,13,9,19.95,1.53,18.35,30.18,1.2,0.83,9,7,4,0,0,0,0.0,7,14,0
2024-10-26,2024-10-26,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,2976449384485004,18-30_Sneaker_Ilgilenen,9599803051310538,UrunKolaj_Hikaye_V1,OUTCOME_AWARENESS,AUCTION,793,718,1.1,18,13,21.24,1.18,26.78,29.58,2.34,1.64,13,10,7,1,0,0,0.0,8,15,0
2024-10-26,2024-10-26,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,413290843929087,Lookalike_Alicilar_3pct,1236195503729971,NikeAF1_SingleImage_V1,OUTCOME_SALES,AUCTION,430,361,1.19,9,7,38.71,4.3,90.02,107.23,2.11,1.63,7,5,2,0,0,0,0.0,4,12,0
2024-10-26,2024-10-26,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,413290843929087,Lookalike_Alicilar_3pct,8474248511987072,Sneaker_Carousel_V1,OUTCOME_SALES,AUCTION,433,290,1.49,4,2,35.44,8.86,81.85,122.21,1.06,0.46,2,1,0,0,0,0,0.0,1,10,0
2024-10-26,2024-10-26,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,8561692978165620,25-34_Erkek_Genel,1688749677136192,Sneaker_Carousel_V1,OUTCOME_SALES,AUCTION,1218,880,1.38,41,31,63.53,1.55,52.16,72.19,3.4,2.55,31,21,12,1,0,0,0.0,24,23,0
2024-10-26,2024-10-26,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,7841440513265621,Ebeveynler_CocukUrunleri,6042805051520333,Indirim_Banner_V1,OUTCOME_SALES,AUCTION,1166,543,2.15,23,18,42.32,1.84,36.3,77.94,2.02,1.54,18,15,9,1,0,0,0.0,10,9,0
2024-10-26,2024-10-26,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,7841440513265621,Ebeveynler_CocukUrunleri,9612587515387858,Sneaker_Carousel_V1,OUTCOME_SALES,AUCTION,415,166,2.5,11,9,30.5,2.77,73.49,183.73,2.65,2.17,9,6,4,0,0,0,0.0,4,7,0
2024-10-27,2024-10-27,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,8561692978165620,25-34_Erkek_Genel,6991973490320897,NikeAF1_SingleImage_V1,OUTCOME_AWARENESS,AUCTION,852,420,2.03,20,15,18.88,0.94,22.16,44.95,2.43,1.76,15,12,8,1,0,0,0.0,13,17,0
2024-10-27,2024-10-27,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,8561692978165620,25-34_Erkek_Genel,1688749677136192,Sneaker_Carousel_V1,OUTCOME_AWARENESS,AUCTION,681,576,1.18,8,5,18.12,2.27,26.61,31.46,1.25,0.73,5,3,1,0,0,0,0.0,5,10,0
2024-10-27,2024-10-27,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,8561692978165620,25-34_Erkek_Genel,3130972727882955,OkulAcilisi_Cocuk_V1,OUTCOME_AWARENESS,AUCTION,835,474,1.76,18,14,20.92,1.16,25.05,44.14,2.19,1.68,14,10,7,0,0,0,0.0,11,8,0
2024-10-27,2024-10-27,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,3604975704973900,Retargeting_SepetTerk,9682639739332430,YeniBahar_Video_V1,OUTCOME_AWARENESS,AUCTION,2244,961,2.34,32,25,58.76,1.84,26.19,61.14,1.43,1.11,25,17,11,1,0,0,0.0,21,43,158
2024-10-27,2024-10-27,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,413290843929087,Lookalike_Alicilar_3pct,656762469258616,YeniBahar_Video_V1,OUTCOME_AWARENESS,AUCTION,983,469,2.1,16,12,17.86,1.12,18.17,38.08,1.69,1.22,12,8,4,0,0,0,0.0,11,17,137
2024-10-27,2024-10-27,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,413290843929087,Lookalike_Alicilar_3pct,7006718624822359,PumaSuede_Carousel_V1,OUTCOME_AWARENESS,AUCTION,649,330,1.97,12,9,18.6,1.55,28.66,56.36,1.85,1.39,9,6,3,0,0,0,0.0,5,8,0
2024-10-27,2024-10-27,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,413290843929087,Lookalike_Alicilar_3pct,3737798012687800,OkulAcilisi_Cocuk_V1,OUTCOME_AWARENESS,AUCTION,894,438,2.04,11,9,20.6,1.87,23.04,47.03,1.27,1.01,9,7,5,0,0,0,0.0,6,11,0
2024-10-27,2024-10-27,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,9644682928982844,Retargeting_UrunGoruntuleyen,3898847366368504,UrunKolaj_Hikaye_V1,OUTCOME_SALES,AUCTION,1103,705,1.56,13,9,48.77,3.75,44.22,69.18,1.2,0.82,9,7,5,0,0,0,0.0,4,20,0
2024-10-27,2024-10-27,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,9644682928982844,Retargeting_UrunGoruntuleyen,4176391245476202,AdidasUltraboost_Video_V1,OUTCOME_SALES,AUCTION,615,305,2.02,21,17,33.89,1.61,55.11,111.11,3.46,2.76,17,15,10,2,1,0,0.0,14,14,100
2024-10-27,2024-10-27,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,9644682928982844,Retargeting_UrunGoruntuleyen,7346636842727477,OkulAcilisi_Cocuk_V1,OUTCOME_SALES,AUCTION,811,430,1.89,8,7,48.59,6.07,59.91,113.0,1.03,0.86,7,6,4,0,0,0,0.0,4,10,0
2024-10-27,2024-10-27,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,8561692978165620,25-34_Erkek_Genel,8702315099681188,Yilbasi_Hediye_Carousel_V1,OUTCOME_SALES,AUCTION,1865,909,2.05,40,32,115.63,2.89,62.0,127.21,2.2,1.72,32,25,17,2,0,0,0.0,21,31,0
2024-10-28,2024-10-28,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,8561692978165620,25-34_Erkek_Genel,9440034860221812,YeniBahar_Video_V1,OUTCOME_AWARENESS,AUCTION,2342,1249,1.88,25,19,73.93,2.96,31.57,59.19,1.07,0.81,19,16,12,2,0,0,0.0,18,56,465
2024-10-28,2024-10-28,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,8561692978165620,25-34_Erkek_Genel,8702315099681188,Yilbasi_Hediye_Carousel_V1,OUTCOME_AWARENESS,AUCTION,3990,2159,1.85,54,42,83.39,1.54,20.9,38.62,1.37,1.05,42,33,21,2,0,0,0.0,22,111,0
2024-10-28,2024-10-28,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,413290843929087,Lookalike_Alicilar_3pct,888810098111692,UrunKolaj_Hikaye_V1,OUTCOME_AWARENESS,AUCTION,3985,3530,1.13,37,28,75.39,2.04,18.92,21.36,0.93,0.7,28,22,11,1,0,0,0.0,13,87,0
2024-10-28,2024-10-28,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,413290843929087,Lookalike_Alicilar_3pct,6589448850355416,Kosu_Ayakkabi_Video_V1,OUTCOME_AWARENESS,AUCTION,3163,2421,1.31,47,41,74.05,1.58,23.41,30.59,1.49,1.3,41,31,24,5,2,1,2600.69,14,21,640
2024-10-28,2024-10-28,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,6167666389913162,25-34_Kadin_Genel,4021922358200507,Kosu_Ayakkabi_Video_V1,OUTCOME_SALES,AUCTION,607,458,1.33,18,15,36.01,2.0,59.32,78.62,3.01,2.47,15,12,8,1,0,0,0.0,6,12,98
2024-10-28,2024-10-28,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,6167666389913162,25-34_Kadin_Genel,7384349787927593,PumaSuede_Carousel_V1,OUTCOME_SALES,AUCTION,1019,443,2.3,21,14,67.73,3.23,66.47,152.89,2.11,1.37,14,12,6,1,0,0,0.0,14,11,0
2024-10-28,2024-10-28,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,6167666389913162,25-34_Kadin_Genel,7082459701184129,Indirim_Banner_V1,OUTCOME_SALES,AUCTION,964,561,1.72,12,10,69.65,5.8,72.25,124.15,1.3,1.04,10,7,4,0,0,0,0.0,9,7,0
2024-10-28,2024-10-28,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,1902337835291538,18-24_Erkek_Istanbul,167800469304315,Kis_Mont_Carousel_V1,OUTCOME_SALES,AUCTION,1438,1284,1.12,47,39,80.09,1.7,55.7,62.38,3.28,2.71,39,28,20,4,1,0,0.0,22,11,0
2024-10-28,2024-10-28,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,1902337835291538,18-24_Erkek_Istanbul,985020278213113,Indirim_Banner_V1,OUTCOME_SALES,AUCTION,1256,618,2.03,16,12,89.76,5.61,71.46,145.24,1.28,0.96,12,8,5,0,0,0,0.0,5,14,0
2024-10-29,2024-10-29,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,1902337835291538,18-24_Erkek_Istanbul,3064685640998001,UrunKolaj_Hikaye_V1,OUTCOME_AWARENESS,AUCTION,519,256,2.03,10,8,22.03,2.2,42.45,86.05,2.05,1.54,8,5,3,0,0,0,0.0,5,5,0
2024-10-29,2024-10-29,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,1902337835291538,18-24_Erkek_Istanbul,6024659077709921,AdidasUltraboost_Video_V1,OUTCOME_AWARENESS,AUCTION,651,334,1.95,12,9,22.67,1.89,34.82,67.87,1.97,1.38,9,6,3,0,0,0,0.0,4,18,122
2024-10-29,2024-10-29,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,1902337835291538,18-24_Erkek_Istanbul,8254408985375660,PumaSuede_Carousel_V1,OUTCOME_AWARENESS,AUCTION,1658,812,2.04,30,26,29.29,0.98,17.67,36.07,1.86,1.57,26,21,11,1,0,0,0.0,10,8,0
2024-10-29,2024-10-29,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,7841440513265621,Ebeveynler_CocukUrunleri,1159084593709712,YeniBahar_Video_V1,OUTCOME_AWARENESS,AUCTION,1015,739,1.37,19,14,41.01,2.16,40.4,55.49,1.94,1.38,14,10,7,1,0,0,0.0,11,13,218
2024-10-29,2024-10-29,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,7841440513265621,Ebeveynler_CocukUrunleri,1916601787106803,UrunKolaj_Hikaye_V1,OUTCOME_AWARENESS,AUCTION,1017,541,1.88,23,20,40.74,1.77,40.06,75.3,2.34,1.97,20,15,9,2,0,0,0.0,8,19,0
2024-10-29,2024-10-29,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,413290843929087,Lookalike_Alicilar_3pct,6589448850355416,Kosu_Ayakkabi_Video_V1,OUTCOME_AWARENESS,AUCTION,541,227,2.38,11,9,21.72,1.97,40.15,95.68,2.09,1.66,9,6,4,0,0,0,0.0,4,15,29
2024-10-29,2024-10-29,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,413290843929087,Lookalike_Alicilar_3pct,7619748670381287,Esofman_Takimi_Banner_V1,OUTCOME_AWARENESS,AUCTION,1001,528,1.9,8,6,23.63,2.95,23.61,44.75,0.84,0.6,6,4,3,0,0,0,0.0,6,28,0
2024-10-29,2024-10-29,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,413290843929087,Lookalike_Alicilar_3pct,3737798012687800,OkulAcilisi_Cocuk_V1,OUTCOME_AWARENESS,AUCTION,500,329,1.52,11,9,17.1,1.55,34.2,51.98,2.29,1.8,9,7,4,0,0,0,0.0,6,14,0
2024-10-29,2024-10-29,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,2976449384485004,18-30_Sneaker_Ilgilenen,5594001802839579,Kosu_Ayakkabi_Video_V1,OUTCOME_AWARENESS,AUCTION,2157,1342,1.61,30,25,37.15,1.24,17.22,27.68,1.39,1.16,25,21,12,1,0,0,0.0,21,12,220
2024-10-29,2024-10-29,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,2976449384485004,18-30_Sneaker_Ilgilenen,751166609841075,Esofman_Takimi_Banner_V1,OUTCOME_AWARENESS,AUCTION,1492,847,1.76,32,27,38.98,1.22,26.13,46.02,2.17,1.81,27,20,10,1,0,0,0.0,22,34,0
2024-10-29,2024-10-29,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,413290843929087,Lookalike_Alicilar_3pct,7619748670381287,Esofman_Takimi_Banner_V1,OUTCOME_SALES,AUCTION,961,777,1.24,16,11,71.03,4.44,73.91,91.42,1.7,1.14,11,8,6,0,0,0,0.0,6,26,0
2024-10-29,2024-10-29,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,1902337835291538,18-24_Erkek_Istanbul,6024659077709921,AdidasUltraboost_Video_V1,OUTCOME_SALES,AUCTION,771,497,1.55,15,10,23.86,1.59,30.95,48.01,1.98,1.3,10,8,4,0,0,0,0.0,4,20,110
2024-10-29,2024-10-29,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,1902337835291538,18-24_Erkek_Istanbul,138653005101024,Esofman_Takimi_Banner_V1,OUTCOME_SALES,AUCTION,362,204,1.77,10,8,19.99,2.0,55.22,97.99,2.77,2.21,8,6,4,0,0,0,0.0,5,2,0
2024-10-29,2024-10-29,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,1902337835291538,18-24_Erkek_Istanbul,8254408985375660,PumaSuede_Carousel_V1,OUTCOME_SALES,AUCTION,475,244,1.95,11,8,28.59,2.6,60.19,117.17,2.43,1.68,8,7,3,0,0,0,0.0,3,4,0
2024-10-29,2024-10-29,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,3604975704973900,Retargeting_SepetTerk,759841357046712,DPA_Dinamik_V1,OUTCOME_SALES,AUCTION,353,167,2.11,9,7,25.12,2.79,71.16,150.42,2.57,1.98,7,5,3,0,0,0,0.0,5,9,0
2024-10-29,2024-10-29,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,3604975704973900,Retargeting_SepetTerk,4816531606100677,Indirim_Banner_V1,OUTCOME_SALES,AUCTION,519,321,1.62,12,10,34.28,2.86,66.05,106.79,2.37,1.93,10,7,4,0,0,0,0.0,7,14,0
2024-10-29,2024-10-29,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,3604975704973900,Retargeting_SepetTerk,7806497042008290,Sneaker_Carousel_V1,OUTCOME_SALES,AUCTION,396,303,1.31,13,11,31.39,2.41,79.27,103.6,3.42,2.78,11,8,4,0,0,0,0.0,4,2,0
2024-10-29,2024-10-29,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,8972315513725439,35-55_Outdoor_Ilgilenen,163169298410900,Kosu_Ayakkabi_Video_V1,OUTCOME_SALES,AUCTION,1038,706,1.47,16,13,63.92,4.0,61.58,90.54,1.6,1.25,13,9,7,1,0,0,0.0,6,18,256
